MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP
20,RL,80.0,0.38251406601690985,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.173559239588575,Gd,Gd,CBlock,TA,TA,No,ALQ,0.755935271583283,Unf,-0.359662323183478,0.30822952211739896,1258,GasA,Ex,Y,SBrkr,0.4191301500745571,-0.8700861079650746,0,-0.39982006737901654,0,1,2,0,3,1,Gd,5,Typ,0,<None>,Attchd,0.201642135429757,RFn,2,528,TA,TA,Y,0.6779082322298343,-1.0703598828507335,-0.4079206211052366,216,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,COD,Abnorml,11.884495917930655
20,RL,75.0,-0.3712279107333911,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.9024531471769565,Unf,-0.359662323183478,-0.6444272313023148,1040,GasA,Fa,Y,SBrkr,-0.18606736388754186,-0.8700861079650746,0,-0.9672824684496791,1,0,1,1,3,1,TA,5,Typ,0,<None>,Attchd,0.16108513679884665,Fin,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4543512271264265,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,6,2010,WD,Normal,11.798111925972618
20,RL,70.0,-0.07234352197905322,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0964944469013331,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.5962536437001549,1459,GasA,Ex,Y,SBrkr,0.8899719447784544,-0.8700861079650746,0,0.04746750158222513,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3608827207642794,RFn,2,527,TA,TA,Y,1.0813478785100958,0.6374640091135187,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2007,WD,Normal,12.165255859329688
20,RL,80.0,-0.061028925081581066,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.3664391662300956,TA,TA,CBlock,TA,TA,No,BLQ,0.6511410493476897,Unf,-0.359662323183478,0.48789437781332917,1251,GasA,TA,Y,SBrkr,0.4013961979247665,-0.8700861079650746,0,-0.41656709574072415,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,0.16614273162389254,RFn,1,461,TA,TA,Y,-0.9490260588204544,1.1480578913736323,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,Shed,700,3,2006,WD,Normal,11.982935344196433
60,RL,0.0,0.7094075794690575,Pave,<None>,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,ALQ,0.6924558864870294,Unf,-0.359662323183478,-1.1155561221867665,691,GasA,Gd,Y,SBrkr,-1.4888475782555604,1.1614791082875555,0,0.1275584488181507,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,0.32463530831213977,Fin,2,409,TA,TA,Y,1.2312900097820505,0.693190485413696,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,12.141539457711714
85,RL,73.0,-0.002371643037151737,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,GLQ,0.8384614225600111,Unf,-0.359662323183478,-0.7379076623908792,936,GasA,Ex,Y,SBrkr,-0.32365213951195165,-0.8700861079650746,0,-1.0951305374439162,1,0,1,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.3091525247364279,Unf,2,564,TA,TA,Y,0.9337924814842753,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,11.898194668458824
160,RM,0.0,-2.884233417855847,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.3649575678317917,Unf,-0.359662323183478,-0.6578713099034085,546,GasA,TA,Y,SBrkr,-2.2408833124703693,1.0849980708855982,0,-0.822518431405707,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.21181577405219187,RFn,1,286,TA,TA,Y,0.9337924814842753,1.05842415723655,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.33261388681514
60,FV,85.0,0.29784778849555804,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.1000365927659979,1082,GasA,Ex,Y,SBrkr,-0.06009742269407427,1.1759795460347742,0,0.9411212685600594,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,0.37646918544354163,RFn,3,1043,TA,TA,Y,1.0247103756924312,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,12.437188334739655
160,RM,24.0,-2.4332109042992958,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,0.9307436272384568,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.9354098117918229,970,GasA,Ex,Y,SBrkr,-0.4078584690506775,1.1445781566158928,0,0.5298727803131338,0,0,2,0,3,1,Gd,7,Maj1,0,<None>,Detchd,0.37127023819480204,Unf,2,380,TA,TA,Y,-0.9490260588204544,0.649140556603013,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,11.83138646878959
120,FV,37.0,-1.9239462642036371,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,1.059582368833084,Unf,-0.359662323183478,-0.6714496577042649,1247,GasA,Ex,Y,SBrkr,0.3912175952791765,-0.8700861079650746,0,-0.4261759853228834,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,0.37646918544354163,Fin,2,550,TA,TA,Y,-0.9490260588204544,0.9953963631168471,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,12.190964083849376
90,RL,60.0,-0.1184713919186864,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,Wall,Fa,N,FuseA,-0.18606736388754186,-0.8700861079650746,0,-0.9672824684496791,0,0,2,0,2,2,TA,6,Typ,0,<None>,Detchd,0.28341692322002315,Unf,2,400,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,11.439289689006644
160,FV,24.0,-2.718985800977792,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.248324167743439,Gd,TA,PConc,Gd,TA,No,BLQ,0.6029084173109895,Unf,-0.359662323183478,-1.1620426552556893,600,GasA,Ex,Y,SBrkr,-1.8143749902324935,1.1128254603534296,0,-0.41416933695364727,1,0,2,1,2,1,Gd,4,Typ,0,<None>,Detchd,0.34532737862471713,Unf,2,462,TA,TA,Y,-0.9490260588204544,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2008,WD,Normal,11.982935344196433
50,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Rec,0.49486812920166234,Unf,-0.359662323183478,0.5936047976180518,1181,GasA,Fa,Y,SBrkr,0.7361336329413131,0.9630442232904953,0,0.5028421667652697,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,-0.028563207395512203,Unf,2,576,TA,TA,Y,1.2556540365685809,-1.0703598828507335,2.452796181561716,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,11.824087219587645
20,RL,71.0,0.03194207558452063,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.2018485846340297,TA,TA,CBlock,TA,TA,Mn,GLQ,0.7606909504873671,Unf,-0.359662323183478,-0.6886174444910095,864,GasA,Gd,Y,SBrkr,0.2690938812528384,-0.8700861079650746,0,-0.5412792592875295,1,0,1,1,1,1,Gd,6,Typ,0,<None>,Detchd,0.23220435073258283,Unf,2,884,TA,TA,Y,-0.9490260588204544,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2006,WD,Normal,11.891368749982083
20,RL,74.0,-0.8435186830128946,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.21109861009957845,Rec,2.780916969220799,-0.01510721246936976,936,GasA,Ex,Y,SBrkr,-0.5214698663480244,-0.8700861079650746,0,-1.2782033654906122,1,0,1,0,2,1,TA,4,Typ,0,<None>,Attchd,0.12577813115194272,Fin,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4500743208818188,0,3.401326659739275,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.767575435251748
20,RL,78.0,0.050246027905608316,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.3834038861168256,1314,GasA,Gd,Y,SBrkr,0.5575246111343682,-0.8700861079650746,0,-0.26887941879456334,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.38167159248403454,RFn,2,440,TA,TA,Y,-0.9490260588204544,0.37664530144914965,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,12.080696479888449
70,RM,60.0,-0.5372733814561372,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.46254476683550966,684,GasA,TA,Y,SBrkr,-1.131164798673871,1.097758110975358,0,-0.17626241594737269,0,0,1,1,3,1,Gd,7,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,0.9735811360337876,-1.0703598828507335,2.4523227344215326,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,11.751950239425476
120,RL,0.0,-1.720503447105887,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,CBlock,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.088585464526483,1074,GasA,Ex,Y,SBrkr,-0.04250472602176411,-0.8700861079650746,0,-0.8334240846595133,0,0,1,1,2,1,Gd,5,Typ,0,<None>,Attchd,0.28341692322002315,RFn,2,461,TA,TA,Y,-0.9490260588204544,0.9357479642623762,2.453061805291048,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,WD,Normal,12.04355959836804
50,RM,50.0,-0.8008975096925869,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,BLQ,0.7710569623549799,Unf,-0.359662323183478,-2.0634069800126906,672,GasA,TA,Y,SBrkr,-1.1978590995495244,1.092552564117888,0,-0.24604470082895938,0,0,1,0,3,1,TA,6,Typ,0,<None>,Detchd,0.025826732627677068,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,11.759793355371237
20,RL,82.0,0.5268182343725648,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,1.243009175566079,TA,TA,CBlock,Gd,TA,No,ALQ,0.8004891686455192,Unf,-0.359662323183478,0.238988667854442,1271,GasA,TA,Y,SBrkr,1.1847435110249191,-0.8700861079650746,0,0.3301097914204316,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,0.23731010235139055,RFn,2,478,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2009,COD,Abnorml,11.964007453736912
30,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,Fa,No,Rec,0.29062082335761996,Unf,-0.359662323183478,-2.0634069800126906,290,GasA,TA,N,FuseF,-2.94558241996084,-0.8700861079650746,0,-3.4519242856480576,0,0,1,0,1,1,Fa,3,Typ,0,<None>,Detchd,-0.0038917499170626926,Unf,1,246,TA,TA,N,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2009,WD,Normal,11.002116507732016
20,RL,61.0,0.14057736445849803,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.48002190414079676,LwQ,2.7810959669179005,-0.5319900679074,950,GasA,TA,Y,SBrkr,-0.47419347571525056,-0.8700861079650746,0,-1.2345306250942454,0,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.25264802440160955,Unf,1,280,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,11.691080018519528
20,RL,70.0,-0.5044924491148683,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.9032006773152988,TA,TA,CBlock,TA,TA,No,Rec,0.688316412091972,Unf,-0.359662323183478,-0.07522723553792415,1010,GasA,Ex,Y,SBrkr,0.08921358947266154,-0.8700861079650746,0,-0.7101986914802073,0,0,1,0,2,1,TA,6,Typ,0,<None>,Attchd,0.14593296232142441,RFn,1,254,TA,TA,Y,-0.9490260588204544,0.23487203547646515,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnWw,<None>,0,4,2007,WD,Family,11.81303746480054
20,RL,79.0,-0.03683754228992169,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Mn,ALQ,0.7549807965676414,Unf,-0.359662323183478,-2.0634069800126906,655,GasA,Ex,Y,SBrkr,0.25315801135169225,-0.8700861079650746,0,-0.556273880494173,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,0.11572130564691191,Fin,2,539,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.454063712730232,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,11.979805470779858
160,RM,24.0,-2.8456520707974335,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.312014968298498,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.36210459261800015,630,GasA,TA,Y,SBrkr,-1.7838227383557712,1.1261166166452299,0,-0.2964953338299548,0,0,2,1,3,1,TA,6,Typ,0,<None>,Detchd,0.19656047650681935,Unf,2,440,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,11.571203807011967
60,RL,98.0,0.5882649542138209,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3409299884824957,Gd,TA,PConc,Ex,TA,Av,GLQ,1.054880492300013,Unf,-0.359662323183478,-0.05420073144470123,1463,GasA,Ex,Y,SBrkr,0.9779497843365543,1.2230929519307483,0,1.8625401808738786,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,0.31947092721273374,RFn,2,712,TA,TA,Y,1.0715402190015881,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.691583538230216
20,RL,114.0,0.25719275274151376,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.8306554120859488,Unf,-0.359662323183478,-0.8004203515568802,910,GasA,Gd,Y,SBrkr,0.8527607966682782,-0.8700861079650746,0,0.011931318902814035,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,0.2988479313615373,Fin,2,719,TA,TA,Y,-0.9490260588204544,1.5033244894284432,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,12.100161978566868
60,RL,168.0,1.8689000868835592,Pave,<None>,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,Gd,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.7764920933371083,868,GasA,Ex,Y,SBrkr,-0.6927326280551146,1.2250390853991364,0,1.0472076695869266,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,0.38167159248403454,RFn,2,422,TA,TA,Y,-0.9490260588204544,1.0777293569001074,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2006,New,Partial,12.52352951631214
60,RL,0.0,-0.23101331436140354,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.8648926920494938,924,GasA,Ex,Y,SBrkr,-0.4809041398763532,1.1453601781203695,0,0.4955964134984352,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3505090355739435,RFn,2,463,TA,TA,Y,0.8751970031770026,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Abnorml,12.10625783509458
20,RL,107.0,0.4390370801872982,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,0.8848167243334174,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.059582368833084,Unf,-0.359662323183478,0.659959489758965,1836,GasA,Ex,Y,SBrkr,1.6190720488774355,-0.8700861079650746,0,0.7502780113456371,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.37127023819480204,Fin,3,862,TA,TA,Y,0.9468088090677456,1.3705387550999677,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,12.54254845357358
60,RL,0.0,-0.24622839594638218,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.1499314367058244,Unf,-0.359662323183478,0.2126973994462772,773,GasA,Gd,Y,SBrkr,-1.131164798673871,1.1789914300930773,0,0.4370494072577343,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,0.32463530831213977,Fin,2,431,TA,TA,Y,1.1286379093923158,0.9953963631168471,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,12.144202560946876
60,RL,80.0,0.2803360491720949,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,1.4315107765679875,TA,TA,CBlock,TA,TA,No,ALQ,0.4676470014526705,Unf,-0.359662323183478,-0.1276439004939383,803,GasA,TA,Y,SBrkr,-0.013399500129612808,1.1748906208626533,0,0.958512955068583,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,0.22710204267580952,RFn,2,483,TA,TA,Y,-0.9490260588204544,0.9029048826377201,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2008,WD,Normal,12.230770136157428
20,RL,73.0,-0.477124362215904,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,GLQ,0.8040954814485652,Unf,-0.359662323183478,-1.0712351408316303,816,GasA,TA,Y,FuseA,-0.9585849916029036,-0.8700861079650746,0,-1.6796394174536335,1,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.13081169054485128,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,11.774527900858468
20,RL,66.0,-0.03399751514558882,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.743438854762269,Unf,-0.359662323183478,-0.21427388473014333,1008,GasA,Gd,Y,SBrkr,-0.28553131494150086,-0.8700861079650746,0,-1.0597501744274171,1,0,1,0,2,1,Gd,6,Typ,0,<None>,Attchd,0.11069803836137941,Unf,1,240,TA,TA,Y,-0.9490260588204544,0.2869811228722022,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.80932691294063
20,RL,90.0,-1.0024205852662675,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Rec,0.484100755339143,Unf,-0.359662323183478,-0.08464830736714173,833,GasA,Ex,Y,SBrkr,-0.8928679780580824,-0.8700861079650746,0,-1.6195575096964383,0,0,1,0,2,1,Gd,4,Typ,0,<None>,Detchd,0.12074800304816459,Unf,1,326,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2006,WD,Normal,11.669937760751914
20,RL,93.0,0.5605472849061697,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.3247481743383656,Gd,TA,PConc,Ex,TA,No,GLQ,1.0358242061213805,Unf,-0.359662323183478,0.5448455649030501,1734,GasA,Ex,Y,SBrkr,1.4378636726757632,-0.8700861079650746,0,0.5744373193100435,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,0.3868774598931175,RFn,3,928,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,New,Partial,12.669809806411456
80,RL,0.0,-0.3077609043869763,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,0.39474625456669127,Unf,-0.359662323183478,-1.371255509129076,408,GasA,Ex,Y,SBrkr,-1.1065120076523405,1.1165520192241771,0,-0.03677221525189767,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,0.3608827207642794,Fin,2,527,TA,TA,Y,0.9337924814842753,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,12.123239799036943
