MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP,Age,Garage_Age,RemodAge,KMeansCluster
20,RL,70.0,-0.5044924491148683,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.9032006773152988,TA,TA,CBlock,TA,TA,No,Rec,0.688316412091972,Unf,-0.359662323183478,-0.0752272355379241,1010,GasA,Ex,Y,SBrkr,0.0892135894726615,-0.8700861079650746,0,-0.7101986914802073,0,0,1,0,2,1,TA,6,Typ,0,<None>,Attchd,0.1459329623214244,RFn,1,254,TA,TA,Y,-0.9490260588204544,0.2348720354764651,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnWw,<None>,0,4,2007,WD,Family,11.81303746480054,47,2006.8540670376785,5,0
20,RL,79.0,-0.0368375422899216,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Mn,ALQ,0.7549807965676414,Unf,-0.359662323183478,-2.06340698001269,655,GasA,Ex,Y,SBrkr,0.2531580113516922,-0.8700861079650746,0,-0.556273880494173,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,0.1157213056469119,Fin,2,539,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.454063712730232,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,11.979805470779858,47,2005.884278694353,47,3
160,RM,24.0,-2.845652070797433,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.312014968298498,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.3621045926180001,630,GasA,TA,Y,SBrkr,-1.7838227383557712,1.12611661664523,0,-0.2964953338299548,0,0,2,1,3,1,TA,6,Typ,0,<None>,Detchd,0.1965604765068193,Unf,2,440,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,11.571203807011967,37,2006.8034395234931,37,0
60,RL,98.0,0.5882649542138209,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3409299884824957,Gd,TA,PConc,Ex,TA,Av,GLQ,1.054880492300013,Unf,-0.359662323183478,-0.0542007314447012,1463,GasA,Ex,Y,SBrkr,0.9779497843365544,1.2230929519307483,0,1.8625401808738784,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,0.3194709272127337,RFn,2,712,TA,TA,Y,1.071540219001588,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.691583538230216,16,2009.6805290727873,15,1
20,RL,114.0,0.2571927527415137,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.8306554120859488,Unf,-0.359662323183478,-0.8004203515568802,910,GasA,Gd,Y,SBrkr,0.8527607966682782,-0.8700861079650746,0,0.011931318902814,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,0.2988479313615373,Fin,2,719,TA,TA,Y,-0.9490260588204544,1.5033244894284432,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,12.100161978566868,17,2006.7011520686385,16,2
60,RL,168.0,1.8689000868835592,Pave,<None>,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,Gd,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.7764920933371083,868,GasA,Ex,Y,SBrkr,-0.6927326280551146,1.2250390853991364,0,1.0472076695869266,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,0.3816715924840345,RFn,2,422,TA,TA,Y,-0.9490260588204544,1.0777293569001074,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2006,New,Partial,12.52352951631214,0,2005.618328407516,0,2
60,RL,0.0,-0.2310133143614035,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.8648926920494938,924,GasA,Ex,Y,SBrkr,-0.4809041398763532,1.1453601781203695,0,0.4955964134984352,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3505090355739435,RFn,2,463,TA,TA,Y,0.8751970031770026,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Abnorml,12.10625783509458,7,2006.6494909644261,7,2
20,RL,107.0,0.4390370801872982,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,0.8848167243334174,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.059582368833084,Unf,-0.359662323183478,0.659959489758965,1836,GasA,Ex,Y,SBrkr,1.6190720488774355,-0.8700861079650746,0,0.7502780113456371,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.371270238194802,Fin,3,862,TA,TA,Y,0.9468088090677456,1.3705387550999677,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,12.54254845357358,5,2008.6287297618053,4,1
60,RL,0.0,-0.2462283959463821,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.1499314367058244,Unf,-0.359662323183478,0.2126973994462772,773,GasA,Gd,Y,SBrkr,-1.131164798673871,1.1789914300930773,0,0.4370494072577343,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,0.3246353083121397,Fin,2,431,TA,TA,Y,1.1286379093923158,0.9953963631168472,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,12.144202560946876,13,2007.675364691688,12,2
60,RL,80.0,0.2803360491720949,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,1.4315107765679875,TA,TA,CBlock,TA,TA,No,ALQ,0.4676470014526705,Unf,-0.359662323183478,-0.1276439004939383,803,GasA,TA,Y,SBrkr,-0.0133995001296128,1.1748906208626533,0,0.958512955068583,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,0.2271020426758095,RFn,2,483,TA,TA,Y,-0.9490260588204544,0.90290488263772,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2008,WD,Normal,12.230770136157428,32,2007.7728979573242,32,2
20,RL,73.0,-0.477124362215904,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,GLQ,0.8040954814485652,Unf,-0.359662323183478,-1.0712351408316303,816,GasA,TA,Y,FuseA,-0.9585849916029036,-0.8700861079650746,0,-1.6796394174536335,1,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.1308116905448512,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,11.774527900858468,49,2005.8691883094552,49,0
20,RL,66.0,-0.0339975151455888,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.743438854762269,Unf,-0.359662323183478,-0.2142738847301433,1008,GasA,Gd,Y,SBrkr,-0.2855313149415008,-0.8700861079650746,0,-1.0597501744274171,1,0,1,0,2,1,Gd,6,Typ,0,<None>,Attchd,0.1106980383613794,Unf,1,240,TA,TA,Y,-0.9490260588204544,0.2869811228722022,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.80932691294063,54,2006.8893019616387,1,0
20,RL,90.0,-1.0024205852662675,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Rec,0.484100755339143,Unf,-0.359662323183478,-0.0846483073671417,833,GasA,Ex,Y,SBrkr,-0.8928679780580824,-0.8700861079650746,0,-1.6195575096964383,0,0,1,0,2,1,Gd,4,Typ,0,<None>,Detchd,0.1207480030481645,Unf,1,326,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2006,WD,Normal,11.669937760751914,52,2005.8792519969518,6,0
20,RL,93.0,0.5605472849061697,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.3247481743383656,Gd,TA,PConc,Ex,TA,No,GLQ,1.0358242061213805,Unf,-0.359662323183478,0.5448455649030501,1734,GasA,Ex,Y,SBrkr,1.4378636726757632,-0.8700861079650746,0,0.5744373193100435,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,0.3868774598931175,RFn,3,928,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,New,Partial,12.669809806411456,0,2006.6131225401068,0,1
80,RL,0.0,-0.3077609043869763,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,0.3947462545666912,Unf,-0.359662323183478,-1.371255509129076,408,GasA,Ex,Y,SBrkr,-1.1065120076523405,1.1165520192241771,0,-0.0367722152518976,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,0.3608827207642794,Fin,2,527,TA,TA,Y,0.9337924814842752,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,12.123239799036943,7,2008.6391172792357,7,2
20,RL,57.0,0.1417791510239811,Pave,<None>,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.7986801058429238,Unf,-0.359662323183478,-0.727187763834928,894,GasA,Ex,Y,SBrkr,-0.6676916533837682,-0.8700861079650746,0,-1.4129632107014318,1,0,1,0,3,1,Gd,5,Typ,0,<None>,Attchd,0.1813361342869544,RFn,2,450,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,WD,Normal,11.775297421715829,41,2007.818663865713,5,0
80,RL,85.0,0.8265527679312816,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.1695289484819608,533,GasA,TA,Y,SBrkr,-0.2447459281969094,1.0970728281030326,0,0.3301097914204316,0,1,1,0,3,1,TA,6,Min2,0,<None>,BuiltIn,0.1358486818132955,RFn,1,300,TA,TA,Y,1.1961267123865411,0.574377351391968,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2008,WD,Normal,11.849404844423074,50,2007.8641513181867,21,0
20,RL,70.0,-0.3558127398249595,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,LwQ,0.4188916656765978,Unf,-0.359662323183478,0.4387592018182884,1040,GasA,TA,Y,FuseA,-0.1860673638875418,-0.8700861079650746,0,-0.9672824684496792,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1408891055434843,RFn,1,286,TA,TA,Y,0.9827450929338594,-1.0703598828507337,2.454588103493225,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2006,WD,Normal,11.803361242493628,47,2005.8591108944565,47,0
30,RM,59.0,-0.1834561849820314,Pave,<None>,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9982665605828236,1012,GasA,TA,Y,FuseA,-0.2729258323849802,-0.8700861079650746,0,-1.048043690302015,0,0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,-0.0531493396150583,Unf,1,308,TA,TA,Y,-0.9490260588204544,0.3766453014491496,2.45219456506214,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,5,2007,WD,Normal,11.68183244734232,87,2007.053149339615,57,0
20,RL,84.0,0.2048692495940733,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2337097664160317,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.67938743429926,1552,GasA,Ex,Y,SBrkr,1.0861112929803876,-0.8700861079650746,0,0.2353104372679307,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3764691854435416,RFn,3,782,TA,TA,Y,0.9916324498205988,0.333926857125194,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,New,Partial,12.268582547911404,1,2005.6235308145565,0,1
20,RL,0.0,-0.0333426880025731,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.4405974577642029,672,GasA,Ex,Y,FuseA,-0.4408520678939677,-0.8700861079650746,0,-1.2037005750236616,0,0,1,0,3,1,TA,5,Typ,0,<None>,Basment,0.1257781311519427,Unf,1,288,TA,TA,Y,0.7286471983898916,-1.0703598828507337,-0.4079206211052366,0,3.401326659739275,0,<None>,MnPrv,<None>,0,10,2009,COD,Abnorml,11.6262630788088,53,2008.874221868848,53,0
20,RL,50.0,0.068594312505555,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Ex,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.4878943778133291,698,GasA,Ex,Y,SBrkr,-1.456688008900744,-0.8700861079650746,0,-2.131938333570097,0,1,1,0,2,1,TA,4,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,-0.9490260588204544,1.4078764337520038,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,11.678448377988165,62,2013.092378380521,1,0
80,RL,0.0,0.0096293809320416,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2064932839722324,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,-0.1667279088380334,384,GasA,Gd,Y,SBrkr,-0.974248054038102,1.12553400832966,0,0.0949379183988062,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.3091525247364279,Fin,2,392,TA,TA,Y,0.8751970031770026,0.4342872098215106,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.007017865994577,15,2006.6908474752636,15,2
20,RL,60.0,0.2717114877752414,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9878875379017118,1005,GasA,TA,Y,SBrkr,-0.2950185187741409,-0.8700861079650746,0,-1.068558410349888,0,0,1,0,2,1,Fa,5,Typ,1,TA,Detchd,0.2322043507325828,Unf,2,672,Fa,Fa,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2009,WD,Normal,11.652696102959752,54,2008.7677956492673,54,0
120,RL,53.0,-1.7266147285781317,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.1526086561019275,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.4896709546594735,1373,GasA,Ex,Y,SBrkr,1.0922395464833417,-0.8700861079650746,0,0.2411939213842276,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,0.3868774598931175,Fin,3,660,TA,TA,Y,0.9894356635281912,0.333926857125194,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,12.066816325306588,2,2008.6131225401068,2,1
20,RL,182.0,0.9310133466850072,Pave,<None>,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,1.2196926888729505,Unf,-0.359662323183478,-0.5983774646599854,1530,GasA,Ex,Y,SBrkr,1.040802873117855,-0.8700861079650746,0,0.1918388857135281,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.371270238194802,Fin,3,630,TA,TA,Y,0.9916324498205988,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Family,12.464587201678082,3,2006.6287297618053,3,1
60,RL,59.0,0.5128360053267309,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.7425671248015777,847,GasA,Ex,Y,SBrkr,-0.8397538330601746,1.2214531552333592,0,0.950618902984386,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,0.371270238194802,Fin,2,434,TA,TA,Y,0.8751970031770026,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.278397958261774,3,2006.6287297618053,2,2
90,RM,60.0,-0.4501235966558077,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.217535773297404,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.987783043636307,Unf,-0.359662323183478,-2.06340698001269,936,GasA,TA,Y,SBrkr,-0.5214698663480244,-0.8700861079650746,0,-1.2782033654906122,1,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.2475319386039409,Unf,2,672,TA,TA,Y,0.6389180146236955,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,11.849404844423074,27,2006.752468061396,27,0
50,RL,65.0,-0.2943102597451421,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,BLQ,0.7228360216291977,Unf,-0.359662323183478,0.0998363994764354,1122,GasA,TA,Y,SBrkr,0.591195185365602,1.120501273674286,0,0.9852136378980368,1,0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,0.2526480244016095,Unf,2,576,TA,TA,Y,1.3233558924183884,0.693190485413696,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,12,2009,WD,Normal,11.81303746480054,81,2008.7473519755983,59,3
20,RL,63.0,0.3232878068922796,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Mn,BLQ,0.1342439850117077,Unf,-0.359662323183478,0.6004921992421008,974,GasA,TA,Y,SBrkr,-0.3947568059491264,-0.8700861079650746,0,-1.1610362775013023,0,0,1,0,3,1,TA,5,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,-0.9490260588204544,0.4856957975594531,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,9,2007,Oth,Abnorml,11.445727410406752,16,2011.092378380521,15,0
70,RM,90.0,0.168831303302649,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,Mn,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9923403547843602,1008,GasW,TA,Y,SBrkr,0.210264924449933,1.2077045197014675,0,1.3255138467187144,0,0,2,0,5,1,Fa,8,Typ,0,<None>,Detchd,-0.0038917499170626,Unf,1,205,Fa,TA,N,-0.9490260588204544,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.674202123168431,127,2007.003891749917,57,3
60,RL,80.0,0.1545543066823123,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,0.6841552524577189,Unf,-0.359662323183478,0.1922508219509942,1128,GasA,Ex,Y,SBrkr,0.1115708200672014,1.1774922571724098,0,1.045671780504638,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,0.3246353083121397,RFn,2,466,TA,TA,Y,-0.9490260588204544,1.285985128390808,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,12.386312871189734,14,2008.675364691688,14,2
60,RL,57.0,-0.0670111458013821,Pave,<None>,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.8524408557481229,916,GasA,Gd,Y,SBrkr,-0.590257206870203,1.1295717172283932,0,0.3282022403545017,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3349744331282109,Fin,2,460,TA,TA,Y,0.8751970031770026,0.625495248102908,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,12.037659911047468,10,2006.6650255668717,10,2
30,RM,60.0,-0.7442049999913828,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9202329714880576,960,GasA,TA,N,SBrkr,-0.3557743774714249,-0.8700861079650746,0,-1.124918174869841,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,-0.0236357442914164,Unf,1,180,TA,TA,Y,-0.9490260588204544,1.1948190888919414,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.53273789613992,81,2007.0236357442914,57,0
50,RL,80.0,0.1086724786390009,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.2725309397633771,Unf,-0.359662323183478,0.5832375839811775,1032,GasA,TA,Y,FuseA,-0.2106414993801412,0.891754734141504,0,-0.4141693369536472,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.0956488113280518,Unf,1,288,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.451345158666314,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2008,WD,Abnorml,11.686887175419702,58,2007.9043511886719,58,0
