MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP
70,RM,90.0,9.200391041122515,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,TA,TA,BrkTil,TA,TA,Mn,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.9923403545589825,1008,GasW,TA,Y,SBrkr,0.21026492058697635,1.2077045171284524,0,1.3255138433817362,0,0,2,0,5,1,Fa,8,Typ,0,<None>,Detchd,-0.003891757151061355,Unf,1,205,Fa,TA,N,-0.9490260586845501,0.7335278737319859,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,127,0.7898201726804517,57,0.8937010544619781,2.0,-0.6547569870906668,11.674202123168431
60,RL,80.0,9.19309247856663,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,Gd,TA,PConc,Gd,TA,No,GLQ,0.6841552470909565,Unf,-0.3596623231834907,0.19225082232922372,1128,GasA,Ex,Y,SBrkr,0.11157081607688259,1.1774922560355003,0,1.0456717800340916,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,0.3246353106729959,RFn,2,466,TA,TA,Y,-0.9490260586845501,1.2859851264057875,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,14,-0.19278909922193763,14,0.8146024738039422,2.5,0.1631384343396761,12.386312871189734
60,RL,57.0,9.07954808172616,Pave,<None>,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,TA,PConc,Gd,TA,Av,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.8524408556548438,916,GasA,Gd,Y,SBrkr,-0.590257209497225,1.129571718252156,0,0.32820224419308747,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3349744358033199,Fin,2,460,TA,TA,Y,0.8751970014848166,0.6254952498727921,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,10,-0.3917616524676007,10,0.043013276470983984,2.5,0.06261756812233439,12.037659911047468
30,RM,60.0,8.729235349659273,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.9202329713320581,960,GasA,TA,N,SBrkr,-0.35577438099626746,-0.8700861080477102,0,-1.1249181759555122,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,-0.023635752077240325,Unf,1,180,TA,TA,Y,-0.9490260586845501,1.1948190875756153,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,81,0.8177502951859755,57,-0.7688722931768661,1.0,0.00012885682378357177,11.53273789613992
50,RL,80.0,9.169622538697624,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,BLQ,0.27253091818892505,Unf,-0.3596623231834907,0.5832375841118963,1032,GasA,TA,Y,FuseA,-0.2106415032383901,0.8917547439005189,0,-0.4141693333214712,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.09564880691973861,Unf,1,288,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.451345158618548,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2008,WD,Abnorml,58,0.6319469307912653,58,-0.2714918851982506,1.0,-0.2211960136201139,11.686887175419702
50,RL,54.0,8.755107121633896,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,Gd,CBlock,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.6312515752167345,780,GasA,Gd,N,SBrkr,-1.102421795451164,0.9112181679533964,0,-1.0247591965785376,0,0,1,0,2,1,TA,6,Typ,0,<None>,<None>,-4.092378378701407,<None>,0,0,<None>,<None>,N,-0.9490260586845501,-1.0703598832348913,2.4538489352043817,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,135,2.4015474917318427,14,-1.000986401014364,1.0,0.2789149892214769,11.451060699493429
20,RL,0.0,9.192176401348512,Pave,<None>,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,-0.8171343255986645,TA,TA,PConc,TA,TA,Gd,ALQ,1.3596378416067068,Unf,-0.3596623231834907,-2.0634069816011356,1567,GasA,TA,Y,SBrkr,1.1166340676172513,-0.8700861080477102,0,0.2646227965026678,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,0.23220435031676664,RFn,2,714,TA,TA,Y,1.1784414817233007,0.5466088629969491,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,32,0.2924626212780522,32,0.798647294911555,3.0,0.8233422471297948,12.185875040240456
30,RL,98.0,9.074749717669835,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,-0.8171343255986645,TA,Fa,BrkTil,TA,TA,No,BLQ,0.7453739356235216,Unf,-0.3596623231834907,-0.4744060196176739,915,GasA,TA,Y,SBrkr,0.18043427941251922,-0.8700861080477102,0,-0.6246286143904685,0,0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,0.20672723324635633,Unf,2,495,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.4543156074136996,0,3.40131424356951,0,<None>,<None>,<None>,0,5,2007,WD,Normal,87,0.34425826142040966,57,-0.5625339195732253,1.0,0.9971448900595035,11.87757552297847
20,RL,60.0,8.902591637374087,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,Mn,ALQ,0.9245836549830019,Unf,-0.3596623231834907,-1.1105300497174937,952,GasA,TA,Y,SBrkr,-0.4674970215937265,-0.8700861080477102,0,-1.2283405625638137,1,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.2885571437210639,Unf,2,840,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,COD,Abnorml,57,0.017842599761502702,57,-0.8344626370483426,2.0,-1.7028482440615262,11.842236406331557
60,RL,0.0,9.240384493324559,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,0.8972429071891644,TA,Gd,CBlock,TA,TA,No,ALQ,0.4364787479345299,Unf,-0.3596623231834907,-0.13006220283182426,780,GasA,Ex,Y,SBrkr,-0.042504730053528644,1.1549678574082338,0,0.8035735160536134,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,0.22710204210844584,Unf,2,484,TA,TA,Y,1.334561292149158,1.0584241568310209,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2009,WD,Normal,33,0.31027182857160956,33,0.21368449533560585,3.5,1.6332036369352876,12.193498926601634
60,RL,77.0,9.20693457884135,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.330688234690467,Gd,TA,PConc,Ex,TA,Gd,GLQ,1.1310731961527773,Unf,-0.3596623231834907,-0.34328634072404995,1466,GasA,Ex,Y,SBrkr,0.9051674331050712,1.2581410990939517,0,2.102195128981718,1,0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,0.3816715965875489,RFn,3,1052,TA,TA,Y,0.9468088079425666,1.2508840827350975,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,New,Partial,1,-1.5729704126478672,0,1.99068095345629,4.0,0.71397055064536,12.959540872420414
20,RL,0.0,9.105090961257085,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,GLQ,0.28704151943395106,Unf,-0.3596623231834907,0.523646487932439,1006,GasA,TA,Y,SBrkr,-0.29185295701827824,-0.8700861080477102,0,-1.0656196197019545,0,0,1,0,3,1,TA,5,Typ,0,<None>,<None>,-4.092378378701407,<None>,0,0,<None>,<None>,Y,-0.9490260586845501,0.4158386563779795,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,49,2.40111225717716,49,-0.667617134119982,1.0,-0.9758129623337387,11.289794413577894
190,RL,60.0,9.407632639699958,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,Fa,BrkTil,Gd,TA,No,BLQ,0.38702873917081426,Unf,-0.3596623231834907,-0.3215363549155317,672,Grav,Fa,N,FuseA,-1.5778185296051597,0.9220403308642025,0,-1.3161231322052929,1,0,1,0,2,1,Fa,5,Typ,0,<None>,Detchd,0.05068616039720893,Unf,1,280,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2010,WD,Normal,69,0.7290208109877451,60,-1.3465621442773055,2.0,-1.7028482440615262,11.289794413577894
50,RM,52.0,8.738895704934043,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,1.0423238932122327,1042,GasA,Ex,Y,SBrkr,-0.17995356950998873,1.080532720090791,0,0.2820852148627624,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,-0.013770584190918568,Unf,1,225,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,WD,Family,78,0.7969447925024642,56,0.17538486331965664,1.0,-1.7028482440615262,11.91170829631447
20,RL,0.0,9.32375833901174,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,1.0599652371947341,Gd,TA,CBlock,Gd,TA,No,GLQ,1.1957075643413573,Unf,-0.3596623231834907,-1.4824710813302375,1298,GasA,TA,Y,SBrkr,0.518598765743344,-0.8700861080477102,0,-0.30575324200383824,1,0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,0.2731468331117415,Unf,2,403,TA,TA,Y,1.03432306497346,0.45204724915557437,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,21,0.04654378117910755,21,0.14711863394089816,3.0,0.3568157004372862,12.100717685412471
70,RL,75.0,9.392745258631441,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,Rec,0.26329962023145137,Unf,-0.3596623231834907,-0.05885310484425451,704,GasA,Ex,Y,SBrkr,-0.7912189147278776,1.1351810795337771,0,0.2587812607004589,0,0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,0.05068616039720893,Unf,1,234,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,68,0.7208989334619208,59,-0.29392577430080874,1.5,-1.7028482440615262,12.069685751267224
50,RM,0.0,8.648396877031582,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,TA,TA,PConc,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.24901581251190782,572,GasA,TA,Y,SBrkr,-2.0922564730451185,1.0824068902308641,0,-0.7712184500062279,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,0.2577675564353574,Unf,1,288,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.4538489352043817,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2008,WD,Normal,82,0.17169820187323023,58,-1.195899927720202,1.0,0.2789149892214769,11.669082701743504
70,RM,50.0,9.105090961257085,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,Gd,PConc,TA,TA,No,ALQ,0.7248210133546618,Unf,-0.3596623231834907,-1.6080565568416862,650,GasA,Ex,Y,SBrkr,-0.8966961603831752,1.119597822932127,0,0.09493792268742475,0,1,1,0,3,1,TA,7,Typ,0,<None>,Detchd,-0.003891757151061355,Unf,2,324,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,89,0.8039730459135451,21,-0.4888586225915551,1.5,-1.7028482440615262,11.870606902224589
20,RL,57.0,9.0217190130337,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.8772876733118545,932,GasA,Ex,Y,FuseA,-0.5351082063914899,-0.8700861080477102,0,-1.290792826794713,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Attchd,0.09564880691973861,Unf,1,306,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.454297195003385,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,11,2007,WD,Normal,57,0.6221709573223885,57,-0.8978007340566,1.0,0.46970385815498317,11.728044909070784
20,RL,134.0,9.784478765953926,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,1.1557683601770055,TA,TA,CBlock,TA,TA,No,BLQ,0.04664057215104562,Unf,-0.3596623231834907,1.3834038854698962,1466,GasA,TA,Y,SBrkr,0.9051674331050712,-0.8700861080477102,0,0.06198825523452842,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,0.1408891024431688,Fin,2,528,TA,TA,Y,-0.9490260586845501,1.2374635005099737,-0.40792062110509075,0,3.4012931283431542,0,<None>,<None>,<None>,0,11,2006,WD,Normal,47,0.5130966979385385,47,0.5631494169781927,1.5,0.589193389158695,11.917730355182512
20,RL,90.0,9.55506418479516,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,-0.8171343255986645,TA,TA,PConc,TA,TA,No,ALQ,0.3012462965848875,GLQ,2.7814550889522796,-0.5983774641270881,1073,GasA,Ex,Y,SBrkr,1.575613875926874,-0.8700861080477102,0,0.7080363839492853,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.12577812761310056,Fin,2,470,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.454743087496377,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Abnorml,50,0.5482096340017498,2,0.5056639711074926,1.0,0.7592606778614059,12.345838935721968
30,RM,0.0,8.681181041521688,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,Gd,Gd,BrkTil,TA,TA,Av,ALQ,0.6346537100021848,Unf,-0.3596623231834907,-0.45080090900397807,816,GasA,Ex,Y,SBrkr,-0.9585849919240529,-0.8700861080477102,0,-1.6796394253421174,0,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.36088272423005974,Unf,1,432,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.451345158618548,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,78,-0.6902261344556181,1,-1.2835937701429136,1.0,-0.2211960136201139,11.6994133306336
60,RL,0.0,9.525224101853109,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,1.3028110105953057,TA,TA,CBlock,TA,TA,Gd,ALQ,0.5351705474639147,Unf,-0.3596623231834907,-0.10363429068653779,864,GasA,TA,Y,SBrkr,-0.6393139452335747,1.1858832882225938,0,0.7233054919956036,0,0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,0.17120376020808561,Unf,2,492,TA,TA,Y,0.7070982103480031,0.9953963630958194,-0.40792062110509075,0,3.4013382038902114,0,<None>,GdPrv,<None>,0,5,2008,WD,Normal,43,0.46241814043780827,20,0.25927731648071584,2.0,1.253679241111496,12.215037342290756
20,RL,90.0,9.284426915328881,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1.1354007812454712,Unf,-0.3596623231834907,-0.4449557856355848,1437,GasA,TA,Y,SBrkr,0.8417322336390577,-0.8700861080477102,0,0.0014053580638654114,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,0.22710204210844584,RFn,2,528,TA,TA,Y,-0.9490260586845501,0.3557661281027301,-0.40792062110509075,0,3.401330602117745,0,<None>,<None>,<None>,0,7,2007,WD,Normal,31,0.27406313167405116,3,0.49361049345429725,3.0,0.40680874171785647,12.292254928916668
80,RL,85.0,9.143238568435446,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,-0.8171343255986645,TA,Gd,PConc,TA,TA,Gd,ALQ,0.7336934843746612,Unf,-0.3596623231834907,0.27684801067492965,1219,GasA,Gd,Y,SBrkr,0.43676501377424704,-0.8700861080477102,0,-0.38315945307201515,0,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.17120376020808561,RFn,2,502,TA,TA,Y,-0.9490260586845501,1.0383153714485622,-0.40792062110509075,96,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2008,WD,Normal,43,0.46241814043780827,9,0.0007748731754398497,2.5,0.3415251240392701,12.100161978566868
120,RL,34.0,8.517593111437565,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,1.201848585239541,Gd,TA,PConc,Gd,TA,No,GLQ,0.9642418936231129,Unf,-0.3596623231834907,-0.10363429068653779,1314,GasA,Ex,Y,SBrkr,0.5575246083455717,-0.8700861080477102,0,-0.2688794147448191,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.3920867926715526,RFn,2,626,TA,TA,Y,1.0472679478307763,0.852799524109454,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,2,-1.5729704126478672,1,0.18818263672155724,3.0,0.5623080254195191,12.345838935721968
20,RL,92.0,9.387062950369655,Pave,<None>,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,1.2238026342391175,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,1.7407350216379551,1580,GasA,Ex,Y,SBrkr,1.1428500620340043,-0.8700861080477102,0,0.28981654217655134,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3920867926715526,RFn,3,830,TA,TA,Y,-0.9490260586845501,0.4158386563779795,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,ConLD,Partial,1,-2.0986278134101255,0,0.8282420412827415,2.0,-0.9758129623337387,12.367889578686164
60,RL,76.0,9.118334726180159,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.2916657368497089,Gd,TA,CBlock,TA,TA,No,ALQ,0.5198279002025918,Unf,-0.3596623231834907,0.009772498070901161,901,GasA,TA,Y,SBrkr,-0.49774335429812505,1.1889241732028855,0,0.8167646819932254,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,0.21690775404875387,RFn,2,540,Gd,TA,Y,-0.9490260586845501,0.9029048831392007,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,34,0.3275262378399432,34,0.375266014568116,2.5,-0.44387696431612145,12.128116509451258
160,RL,24.0,7.732369222284388,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,-0.8171343255986645,TA,TA,CBlock,Gd,TA,No,ALQ,0.32710540366865526,Unf,-0.3596623231834907,0.19225082232922372,855,GasA,Fa,Y,SBrkr,-0.8097982351958045,1.1041388624153858,0,0.04122448741292008,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.23731010208740658,Unf,2,440,TA,TA,Y,0.42061274794485637,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2010,WD,Normal,32,0.2924626212780522,32,-0.2338628577434319,2.5,-0.9435349224584871,11.891368749982083
20,RL,0.0,9.600962533214572,Pave,<None>,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.021209782717602,Gd,TA,CBlock,TA,TA,No,BLQ,0.8218958102026569,Unf,-0.3596623231834907,0.2409978221759221,1296,GasA,Ex,Y,SBrkr,1.2610977705351722,-0.8700861080477102,0,0.40365328070721496,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,0.3143100015949657,Unf,2,924,TA,TA,Y,0.9000227944537393,-1.0703598832348913,-0.40792062110509075,216,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2008,WD,Normal,54,-0.15197055844713597,2,0.5679124562357374,2.0,0.9308444989326075,12.319405795112926
20,RL,109.0,9.073947747070628,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,TA,CBlock,Gd,TA,No,BLQ,0.5817869430232158,Unf,-0.3596623231834907,-0.12281684916126129,894,GasA,Gd,Y,SBrkr,-0.6676916556168379,-0.8700861080477102,0,-1.4129632149753797,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,0.18640747474981995,Fin,2,450,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,39,0.40652118210749055,39,-1.02059534109543,1.0,-1.7028482440615262,11.767575435251748
90,RL,60.0,9.465060106725137,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,TA,TA,CBlock,Gd,TA,Av,GLQ,1.1603516421637763,Unf,-0.3596623231834907,-2.0634069816011356,1198,GasA,TA,Y,SBrkr,0.4191301467408023,-0.8700861080477102,0,-0.39982006369738293,2,0,0,2,0,2,TA,6,Typ,0,<None>,CarPort,0.19148225544437777,Unf,2,400,Fa,TA,Y,0.9337924802519235,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2008,WD,Alloca,39,0.40652118210749055,39,-0.03647186252951127,3.0,-0.051911369973176184,11.59873612138334
80,RL,0.0,9.690170562039654,Pave,<None>,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,TA,TA,PConc,Gd,TA,Gd,ALQ,0.7785142996391797,Rec,2.7813113135303826,-0.41892125465664465,1360,GasA,Ex,Y,SBrkr,0.8306649605757125,-0.8700861080477102,0,-0.009154717748246012,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,0.23731010208740658,Unf,2,588,TA,TA,Y,1.039941728029179,1.3574282400753814,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,29,0.23533355365043254,29,0.39373870018739787,2.5,1.0187960616173144,12.175618592671356
20,RL,79.0,9.163458386076051,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,1.2903705730032418,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,1.6482994530295225,1502,GasA,Ex,Y,SBrkr,0.9821792108840334,-0.8700861080477102,0,0.13566295350721416,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.39729958270829685,RFn,2,644,TA,TA,Y,-0.9490260586845501,1.1398058406509153,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2009,New,Partial,0,-2.0986278134101255,0,0.6482530854564639,2.0,-0.09226268917841339,12.359527368950229
