Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5335,14416625,"Anup kumar Garg","2025-12-05 05:39:48",0.23941,1,anupkumargarg
5336,14641326,"vijaysai Kalivarapu","2025-11-01 05:20:05",0.23943,1,vijaysaikalivarapu
5337,14727233,"Shreyansh Giri","2025-11-13 17:10:12",0.23976,1,mllearnershimmer
5338,14693211,HackWhiz,"2025-11-23 17:51:59",0.24058,3,yvsazh
5339,14916981,"Chris G #3","2025-12-12 20:03:34",0.24219,4,chrisg301635
5340,14565386,"Alisher Akhmetov","2025-10-24 15:09:59",0.24244,2,alisherakhmetov
5341,14991792,Anas103,"2025-12-18 15:12:03",0.24282,1,anas103
5342,14724916,BeckyWang,"2025-11-14 02:22:03",0.24289,3,mogalaxy
5343,14997920,eeeeeeeeempty,"2025-12-19 14:29:04",0.24445,4,eeeeeeeeempty
5344,14697360,"Nebula Mark","2025-11-11 12:35:19",0.24535,3,nebulamark
5345,14848219,qiuguanxi,"2025-11-27 11:37:38",0.24705,2,qiuguanxi
5346,14788694,"Bofa Peng","2025-11-20 05:29:28",0.24735,1,bofapeng
5347,14571538,qqqwwer,"2025-10-23 12:03:55",0.24791,5,qqqwwer
5348,14843436,"Johnny Evans","2025-12-03 05:41:11",0.24840,1,johnnyevans
5349,14361836,Faro_910,"2025-10-25 16:53:50",0.24904,10,faro910
5350,14933234,"Charles Berman","2025-12-09 02:15:23",0.24943,1,charlesberman52
5351,14952859,Ganesh_909090,"2025-12-16 03:25:02",0.25063,3,ganesh909090
5352,9616475,yigeone,"2025-11-22 05:49:05",0.25179,1,yigeone
5353,14675912,"Nitin Bisht #3","2025-11-06 20:51:21",0.25208,1,nitinbishtul
5354,14440189,"Nick DiRe","2025-10-24 19:33:36",0.25441,3,nickdire
5355,14373878,Madalyn88,"2025-11-07 14:16:15",0.25467,25,madalyn88
5356,14788177,gfxdtrh,"2025-12-04 13:19:23",0.25470,3,gfxdtrh
5357,14896979,"Thiago Anderson","2025-12-04 15:06:40",0.25476,1,thiagoanderson
5358,14712124,"Marcos Felipe #2","2025-11-13 21:41:36",0.25476,1,marcos520
5359,14914233,"Manazael Jora","2025-12-06 19:10:48",0.25476,1,manazaeljora
5360,14883653,soda,"2025-12-02 17:39:41",0.25529,2,soda1223
5361,14580975,"song wei","2025-10-23 00:57:19",0.25689,2,gigglesong
5362,14440130,"Jennifer Lin","2025-10-28 19:19:06",0.25779,1,jenniferrrlinnn
5363,14675964,"Arvind Purushothaman","2025-11-06 20:51:55",0.25917,1,arvindpurushothaman
5364,14634279,"Monica Ochoa-Tapanes","2025-12-12 00:04:34",0.26046,12,monicaochoatapanes
5365,14699019,Dazhao2000,"2025-11-11 11:37:59",0.26181,3,dazhao2000
5366,14711122,"Pedro Ramalho","2025-11-11 22:06:16",0.26227,3,pramalho
5367,14783655,"John Vy","2025-11-18 21:53:56",0.26500,2,johnvy
5368,14927976,"Atharva Mewada","2025-12-08 15:27:08",0.26651,1,atharvamewada
5369,14684621,"Kristina Galloway","2025-11-08 04:20:37",0.26659,4,kristinagalloway
5370,14887006,hechunzhi,"2025-12-03 08:20:03",0.26921,1,hechunzhi
5371,14604715,lotusfor,"2025-10-26 15:52:07",0.27026,1,lotusfor
5372,14864209,"Suraj Wandile","2025-11-30 04:18:13",0.27071,1,surajwandile
5373,14841796,"Reyyan Kozlu _ECONSBF'25","2025-12-05 07:33:04",0.27080,6,reyyankozlu
5374,14655316,RitikSiBJr,"2025-11-03 16:25:49",0.27107,1,ritiksibjr
5375,9446128,"Lavado, N.","2025-11-21 23:00:19",0.27160,1,nlavado
5376,14536930,"wanting Zhu","2025-10-24 14:14:40",0.27265,18,wanting666
5377,14582351,zhudidi,"2025-11-13 13:47:35",0.27316,1,zhudidi
5378,14880714,dncjf0611,"2025-12-02 09:48:32",0.27485,1,dncjf0611
5379,14690625,Dave071231,"2025-11-09 08:03:09",0.27511,1,dave071231
5380,14846176,Yihuan,"2025-11-27 09:05:29",0.27588,3,fcys3258
5381,14612627,"GABRIEL SHIGIO","2025-10-27 23:31:57",0.27651,1,gabrielshigio
5382,14886868,Suxiaohui,"2025-12-05 08:56:44",0.27899,1,suxiaohui
5383,14373931,"Arron Giardino","2025-11-02 22:48:20",0.27957,2,arrong02
5384,14900575,"vff2h c","2025-12-05 05:16:11",0.28119,1,vff2hc
5385,14846366,modenicheng,"2025-11-27 03:47:41",0.28170,1,modenicheng
5386,14601176,"Kiranjeet kour","2025-10-31 08:34:02",0.28185,1,kiranjeetkour
5387,14913364,对月贴花黄,"2025-12-06 17:14:25",0.28301,1,qzjydtx
5388,14294743,hanzhaotan,"2025-11-09 09:53:13",0.28308,1,hanzhaotan
5389,14673604,Ricardo-Mtz91,"2025-11-06 15:52:32",0.28316,1,ricardomtz91
5390,14995636,"Bruck Aregai","2025-12-20 07:48:11",0.28442,2,bruckaregai
5391,14945331,"Aayush Dalal","2025-12-10 17:59:33",0.28586,3,aayushdalal
5392,14653680,"israa 222","2025-11-03 11:41:00",0.28656,1,israa222
5393,14985705,determinationL,"2025-12-17 14:23:12",0.28735,1,determinationl
5394,14687263,"izumi ishimoto","2025-11-09 15:10:43",0.28990,2,izumiishimoto
5395,15000798,"zidni ilman","2025-12-20 19:10:54",0.28995,1,zilmann29
5396,14629673,"Anakin de Vries","2025-10-30 09:08:00",0.29009,4,anakindv
5397,14515322,"Candice Perrilloux","2025-12-14 01:00:03",0.29117,7,candiceperrilloux
5398,14632921,"Momen Elgendy","2025-11-29 14:41:14",0.29117,5,momenelgendy
5399,14528020,zhuleyang0208,"2025-11-14 04:52:59",0.29117,2,zhuleyang0208
5400,14871773,CTHOOH,"2025-12-02 10:38:16",0.29117,1,cthooh
5401,14911274,HIROMARU731,"2025-12-06 09:44:34",0.29117,1,hiromaru731
5402,14654632,AngryButHappy,"2025-11-05 07:34:17",0.29143,1,angrybuthappy
5403,14783746,"Lindsay E","2025-11-19 08:24:00",0.29177,1,legarcia2015
5404,14632194,HuaqiZhao,"2025-11-06 14:49:12",0.29235,2,huaqizhao
5405,14440236,"Mokshitha Iragamreddy","2025-11-04 22:23:51",0.29294,2,mokshithairagamreddy
5406,14864485,drsfgdr,"2025-11-30 05:24:12",0.29563,4,drsfgdr
5407,14962568,"Jiwoo Whang","2025-12-13 09:53:38",0.29884,1,jiwoowhang
5408,14794024,"Patrick Silva67","2025-11-23 16:21:30",0.30034,1,patricksilva67
5409,14660330,"simon lance","2025-11-04 11:00:29",0.30193,1,simonlance
5410,14361837,"Sami Chehaib","2025-11-13 09:49:33",0.30560,3,samichehaib
5411,14626742,"Tiffany Walter","2025-12-05 04:21:55",0.30766,8,tiffanywalter
5412,14602606,黄李民坤,"2025-10-26 09:39:45",0.30883,1,xinkyuizen
5413,14677483,shlang,"2025-11-10 22:11:15",0.31048,3,earl28
5414,14376951,"Caleigh Ertel","2025-11-08 01:57:33",0.31059,8,caleighertel
5415,14735433,lana863,"2025-12-04 17:27:32",0.31085,16,lana863
5416,14712420,"Cuthbert John","2025-11-12 04:35:32",0.31142,1,cuthbertjohn
5417,14299710,"Andrei Niță","2025-10-31 16:11:19",0.31202,1,andreini
5418,14699254,yeee123,"2025-11-10 14:51:31",0.31449,1,yeee123
5419,14816661,"Aigul Zhumabayeva","2025-11-22 21:33:25",0.31905,1,aigul21
5420,14718747,"Dede Sam","2025-11-13 00:12:25",0.32178,9,dedesam
5421,14871780,Leehayoooon,"2025-12-01 13:09:54",0.32231,1,leehayoooon
5422,14761184,davidelu,"2025-11-18 18:52:59",0.32266,3,novoicedave
5423,14607581,"Hogyu Choi","2025-10-27 05:56:36",0.32354,2,hogyuchoi
5424,14616355,etsuko_825,"2025-11-25 14:24:08",0.32585,4,etsuko825
5425,14556850,"Haoyang T1an","2025-10-27 14:19:20",0.32630,1,haoyangt1an
5426,14965146,BIMBO7LW,"2025-12-13 23:39:08",0.32778,1,bimbo7lw
5427,14603696,"ddd ccc2025","2025-10-26 12:21:51",0.32871,1,dddccc2025
5428,14857275,"Stephenson Mwangi","2025-11-30 05:58:07",0.33148,2,stephensonmwangi
5429,14660781,"Mboumba Don de Dieu","2025-11-04 12:55:54",0.33152,2,mboumbadondedieu
5430,14696332,"Srinivasan Mariappan","2025-11-10 07:27:01",0.33186,5,srinivasanmariappan
5431,14817709,"Liam Hallinan","2025-11-24 02:09:37",0.33365,1,liamhallinan
5432,14635877,"Vahan Sargsyan","2025-11-08 01:45:25",0.33396,1,vahanjan
5433,14453494,"Luke Schwieters","2025-11-03 16:17:30",0.33458,2,lukeschwieters
5434,14577459,"douglas filipe","2025-10-25 18:59:51",0.33560,1,douglasfilipe
5435,14987762,"Vishwesh P V","2025-12-18 21:06:38",0.33561,1,vishweshpv
5436,14699605,靖之澤本,"2025-12-16 08:44:24",0.33580,2,sawamon
5437,14634277,"Jessica Tamme","2025-11-14 02:14:59",0.33805,4,jessicatamme
5438,14947989,"G. Prabhas singh","2025-12-18 19:08:59",0.33944,1,gprabhassingh
5439,14711593,Devi2411,"2025-11-13 18:11:05",0.33983,1,devi2411
5440,14659140,신용식(YSSHIN),"2025-11-04 08:03:27",0.34002,1,goodsys70
5441,14972418,kyunghee9909,"2025-12-15 13:08:34",0.34002,1,kyunghee9909
5442,14837528,"Victor Maurício","2025-12-13 22:19:52",0.34031,3,victormaurcio
5443,14856307,"Akylbek Askhat","2025-11-29 03:36:45",0.34058,1,akylbekaskhat
5444,14897713,"Muhamad Nuryasin Lauma","2025-12-04 15:49:13",0.34065,1,muhamadnuryasinlauma
5445,14853853,"Gestas Contrad","2025-11-28 16:29:20",0.34081,1,gestascontrad
5446,14570740,"Devesh dev","2025-11-01 11:09:37",0.34242,1,deveshdev
5447,14955557,"Vennapusala Shivani ","2025-12-18 16:03:43",0.34377,1,vennapusalashivani
5448,14634590,AlanSorcerer,"2025-11-03 17:14:34",0.34477,3,alansorcerer
5449,14924786,"Sagar Patel #4","2025-12-08 03:54:16",0.34608,1,sagarpatel31
5450,14822081,"Ashikur Rahman #4","2025-12-12 19:58:33",0.34670,4,ashik9997
5451,14528688,"NO EYE DEER","2025-10-22 13:29:03",0.34709,1,noeyedeer1
5452,14249356,"Марк Антонович Козманов","2025-11-24 16:15:58",0.34739,2,logikildz
5453,14783184,a_dam_xian,"2025-11-18 19:31:25",0.34742,1,adamxian
5454,14570517,wolfgangPauli,"2025-10-23 05:29:14",0.34743,2,wolfgangpauli
5455,14764661,"Akshay Jare","2025-12-03 11:11:31",0.34823,1,"akshayjare,sachinsanap1"
5456,14915120,"Jacob Goldsmith","2025-12-07 17:02:03",0.34887,1,harrietgoldsmith
5457,14989653,s.seiya,"2025-12-19 02:25:37",0.34950,2,seiya0710
5458,14576712,为了你赢一次,"2025-10-24 07:57:48",0.34959,1,blade99nexus
5459,14918879,cdev0311,"2025-12-07 09:17:30",0.34982,2,cdev0311
5460,14809749,"alexander rykovanov","2025-12-06 09:22:56",0.35077,1,rykovanov
5461,14767157,DMYQQCOM,"2025-11-17 14:17:35",0.35194,2,dmyqqcom
5462,14697777,"KASEMSIT PIMPAWAT","2025-11-11 00:47:01",0.35257,1,kasemsitpimpawat
5463,14647630,alex181588,"2025-11-10 10:07:11",0.35358,1,alex181588
5464,14705008,Poodlef,"2025-11-11 05:36:34",0.35439,1,poodlef
5465,14607789,"ANURAG KUMAR","2025-10-27 07:22:40",0.35575,1,anuragkum94
5466,14702767,"Theo Nakfoor","2025-11-11 01:31:08",0.35684,1,theonakfoor
5467,14717220,"Yang Boris","2025-11-13 02:33:08",0.35684,1,yangboris
5468,14834299,"Jima Joseph","2025-11-25 13:12:40",0.35684,1,jimajoseph
5469,14541745,"Karen Martirosyan","2025-11-29 08:00:56",0.35699,6,martiirosyan
5470,14822617,"James Kamin","2025-11-24 04:37:56",0.35962,7,jameskamin
5471,14641191,"Mohan Reddy69","2025-11-01 04:52:22",0.36012,1,mohanreddy69
5472,14641177,"Avinash Dola","2025-11-01 04:46:59",0.36077,1,avinash006
5473,14641209,"Rohith Vema","2025-11-01 05:02:44",0.36077,1,rohithvema
5474,14607635,mengheeeee,"2025-10-28 05:16:18",0.36092,14,mengheeeee
5475,14967525,"Ankit Dhakal1223","2025-12-15 11:48:09",0.36130,1,ankitdhakal1223
5476,14955354,WaghAC,"2025-12-15 04:59:16",0.36220,1,waghac
5477,14970030,"Shrikant Khatpe","2025-12-15 05:22:36",0.36220,1,shrikantkhatpe
5478,14945161,needgpuwastaken,"2025-12-10 16:50:21",0.36334,1,needgpuwastaken
5479,14812858,soomingo,"2025-11-23 07:47:08",0.36361,4,soomingo
5480,14282235,"Bhabya Sinha","2025-12-07 17:47:20",0.36478,1,bsinha03
5481,14938888,"UMAR SHAHID 24113142","2025-12-10 15:22:33",0.36534,1,umarshahid24113142
5482,14494459,"Tanner Young","2025-10-24 07:57:42",0.36687,3,tannerisyoung
5483,14510320,"Yüsra Şengün","2025-10-29 19:38:19",0.36710,1,ysraengn
5484,14613433,"MJ Redd","2025-10-28 08:18:36",0.36863,7,mjredd
5485,14761381,"Christian Bugtai","2025-11-17 03:34:30",0.37160,1,christianbugtai
5486,14632247,tjwalkr3,"2025-11-14 06:21:24",0.37189,2,tjwalkr3
5487,14664658,"Akshith Gojuru","2025-11-05 04:17:19",0.37363,1,akshithgojuru
5488,14692445,"Pavel Zavialov","2025-11-09 14:55:07",0.37574,2,pavelzavialov
5489,14554331,HarrySunny9999,"2025-10-22 10:50:41",0.37610,9,harrysunny9999
5490,14739541,"Евгений Курлыков","2025-11-28 18:42:28",0.37698,2,zxzxz154
5491,14641214,"kavali venkata paneendra","2025-11-01 05:00:52",0.37719,1,kvenkatapaneendra
5492,14641280,Haswanth04,"2025-11-01 05:11:43",0.37719,1,haswanth04
5493,14641311,"SURYA PRAKASH INUKURTHI","2025-11-01 05:16:18",0.37719,1,isuryaprakashh
5494,14767213,violet2726,"2025-11-18 13:17:42",0.37800,3,violet2726
5495,14606992,C1sterner,"2025-10-27 03:15:31",0.37981,3,c1sterner
5496,14925644,"Celia Quintanar","2025-12-08 07:12:34",0.38021,9,celiaquintanar
5497,14581988,"Akinori Yawata","2025-10-23 05:25:53",0.38056,3,yakinori
5498,6735833,"Yichen Dong","2025-12-20 20:02:06",0.38256,2,ramblinguy
5499,14276707,Azdmjiny,"2025-10-24 02:18:45",0.38277,1,azdmjiny
5500,14618426,"Madhavi Fernando","2025-11-08 01:47:37",0.38445,17,madhavifernando
5501,14710719,Alicemiao2025,"2025-11-14 04:45:08",0.38501,1,alicemiao2025
5502,14988518,Govinda,"2025-12-18 03:51:06",0.38604,1,shahgovinda
5503,14477895,"Apachipoi Dapachipoi","2025-10-30 11:48:11",0.38702,1,apachipoidapachipoi
5504,14925321,"Celia Q","2025-12-08 08:02:41",0.38721,4,celiaq
5505,14927093,lilac123,"2025-12-08 08:06:36",0.38721,1,lilac123
5506,14819880,风萧木叶下,"2025-11-23 16:40:41",0.39012,8,violetforever29
5507,14604234,"Omsai Alladwar","2025-10-26 14:37:21",0.39272,1,omsaialladwar
5508,14846405,"Stavros Topalidis","2025-11-28 07:57:15",0.39326,1,stavrostopalidis
5509,14935022,"Soma KAMEMOTO ","2025-12-16 08:36:01",0.39347,2,somakamemoto
5510,14964882,"Roger Jove","2025-12-13 20:18:06",0.39388,1,rogerjove
5511,14614982,Arzoo34,"2025-10-28 09:21:30",0.39430,2,arzoo34
5512,14667628,bYyK7g,"2025-11-05 12:25:45",0.39474,1,byyk7g
5513,14716391,k33550336,"2025-11-12 18:28:00",0.39593,1,k33550336
5514,14557830,mrmin50000,"2025-10-26 10:00:48",0.39747,7,mrmin50000
5515,14838972,"Tasnimul Islam Mahi","2025-11-26 18:52:21",0.39749,1,tasnimulislammahi
5516,14573968,"Gregory Chingwe","2025-10-24 01:13:37",0.39763,2,gulitsani
5517,14621201,"ROYAN TOPNO","2025-10-29 10:30:33",0.39763,2,r0yant
5518,14640285,"Samat Zholdassov","2025-11-02 22:55:27",0.39763,2,samzhold
5519,14692679,"Xuan Binh Nguyen ","2025-11-09 17:06:42",0.39763,2,xuanbinhnguyen
5520,14532804,YILIN07,"2025-11-20 10:05:12",0.39763,1,yilin07
5521,14866031,harkusha,"2025-12-01 17:25:37",0.39763,2,harkusha
5522,14919047,Muhammad_Usman010,"2025-12-09 18:01:35",0.39763,2,muhammadusman010
5523,14639755,Kadin30,"2025-10-31 22:25:06",0.39768,3,kadin30
5524,14441016,"Damon Lemke","2025-11-03 20:52:20",0.39783,1,damonlemke
5525,14627392,Vikranth2006,"2025-10-30 02:00:07",0.40021,2,vikranth2006
5526,14854640,"SUNGHYUN #2","2025-11-28 10:27:35",0.40115,1,hyeon627
5527,15003166,utkuozcan,"2025-12-20 17:41:22",0.40314,1,utkuozcan
5528,14827605,"Piotr Zug","2025-11-24 12:31:49",0.40366,1,piotrzug12
5529,14568731,akai2001,"2025-10-25 05:31:28",0.40403,3,akai2001
5530,14708978,"yetian Lu","2025-11-14 05:41:28",0.40437,1,yetianlu
5531,14735783,"Chris Callender","2025-11-21 19:54:15",0.40440,1,chriscallender
5532,14645728,"Sahil Dalal","2025-11-02 00:47:24",0.40454,1,dstyle294
5533,14729936,"Charles Salmon","2025-11-14 01:48:52",0.40537,1,charlessalmon
5534,14659121,Sandyyy123_,"2025-11-04 08:13:11",0.40553,1,sandyyy123
5535,14569740,jackhe,"2025-10-25 08:47:07",0.40611,5,jackhepeng
5536,14767074,LiRuiLR,"2025-11-17 14:18:53",0.40612,1,liruilr
5537,14814769,Tathagata_1_Banerjee,"2025-11-22 13:41:26",0.40613,1,tathagata1banerjee
5538,14889510,"Shengjun Zeng","2025-12-03 14:40:59",0.40613,1,shengjunzeng
5539,14603634,suwanqiu,"2025-10-26 12:54:26",0.40613,1,suwanqiu
5540,14659415,"Manvith Sai","2025-11-04 08:08:01",0.40613,1,manvithsai13
5541,14900513,"yingchen Yuhh","2025-12-05 04:57:27",0.40613,1,yingchenyuhh
5542,14902100,"Zhiming Xu0713","2025-12-05 11:02:53",0.40613,1,zhimingxu0713
5543,14903294,"Shuowen Xu","2025-12-05 15:38:09",0.40613,1,shuowenxu
5544,14903308,Huangshangrong,"2025-12-05 15:43:12",0.40613,1,huangshangrong
5545,14725473,"Suresh Gangula","2025-11-13 13:25:44",0.40613,1,sureshgangula
0,365313,"Sample Submission Benchmark","2016-08-30 16:08:02",0.40613,1,wendykan
5546,2034530,"Chih-Li Sung","2025-12-10 05:18:10",0.40613,4,chihlisung
5547,10784062,"Steve Messick","2025-11-14 16:30:45",0.40613,14,stevemessick
5548,14584128,lybelover,"2025-10-23 07:36:15",0.40613,1,lybelover
5549,14545705,somiyano,"2025-10-24 00:00:24",0.40613,1,somiyano
5550,14593307,"ishioka chiho","2025-10-24 14:37:50",0.40613,1,ishiokachiho
5551,14597594,chenfubiao,"2025-10-25 05:51:44",0.40613,1,chenfubiao
5552,14599854,"Егор Удиряков","2025-10-25 15:01:20",0.40613,1,clownnn
5553,14589832,YoungYoung4255,"2025-10-25 15:31:45",0.40613,13,youngyoung4255
5554,14602335,smile_2048,"2025-10-26 08:33:12",0.40613,2,smile2048
5555,14602679,hblsdy,"2025-10-26 09:41:20",0.40613,1,hblsdy
5556,14604295,"Andres #5","2025-10-26 14:20:11",0.40613,1,andres1w12
5557,14608439,dakingffo,"2025-10-27 14:27:25",0.40613,5,dakingffo
5558,14610998,SBSBSBGUN,"2025-10-27 15:27:47",0.40613,1,sbsbsbgun
5559,14611297,ZYTBHS,"2025-10-27 16:30:13",0.40613,1,zytbhs
5560,14622885,Umamahesh_32281,"2025-10-29 12:06:36",0.40613,1,umamahesh32281
5561,14625122,nobuuuvvv,"2025-10-29 17:22:12",0.40613,1,nobuuuvvv
5562,14632122,moten211,"2025-10-30 14:39:36",0.40613,1,moten211
5563,14659234,"VELLANKI GAGAN","2025-11-04 07:58:56",0.40613,1,vellankigagan
5564,14659233,"CH PRABHAKAR REDDY","2025-11-04 08:03:31",0.40613,1,chprabhakarreddy
5565,14659323,GnanaTeja,"2025-11-04 08:04:10",0.40613,1,bgnanateja
5566,14659388,"Katuri Harshavardhan ","2025-11-04 08:04:56",0.40613,1,katuriharshavardhan
5567,14667062,Benight,"2025-11-05 10:41:04",0.40613,1,benight
5568,14667168,"Kunal Kundu","2025-11-05 10:55:55",0.40613,1,cpp7thala
5569,14667913,"Lahar Agrawal","2025-11-05 13:14:44",0.40613,1,laharagrawal
5570,14675915,Wenwenjun,"2025-11-06 20:58:42",0.40613,2,wenwenjun
5571,14675929,"Prince Vimal 8590","2025-11-06 21:02:12",0.40613,1,princevimal8590
5572,14682562,"Wu Lisheng","2025-11-07 16:44:06",0.40613,1,wulisheng
5573,14683607,"Temur Sayadyan","2025-11-08 00:51:54",0.40613,3,temursayadyan
5574,14686990,"Sarah Youssef","2025-11-09 03:27:10",0.40613,1,sarahyoussef
5575,14687082,S1h2uj,"2025-11-09 19:34:46",0.40613,1,s1h2uj
5576,14432692,"REGRESSION 4CAST","2025-11-10 06:33:36",0.40613,1,"navneetkv07,omtayal07,omtiwari043,parimalmishra05"
5577,14697802,"Adhil SHAN ","2025-11-10 10:04:00",0.40613,2,mgame917791
5578,14698448,"Hafsah Mirza","2025-11-10 12:56:18",0.40613,2,hafsahmirza
5579,14699958,yasukochi0327,"2025-11-10 15:12:50",0.40613,1,yasukochi0327
5580,14700949,"Munusamy E","2025-11-10 18:02:53",0.40613,1,munusamye
5581,13894965,"Nathan Anderson","2025-11-13 14:22:36",0.40613,4,aathananderson
5582,14717174,"Priyanka #15","2025-11-12 17:59:23",0.40613,1,charmgirl
5583,14088066,Raytard22,"2025-11-13 12:03:46",0.40613,1,raytard22
5584,14724316,"Sebastien GAILLET","2025-11-13 18:03:33",0.40613,1,sebastiengaillet
5585,14737455,"Alina Torres","2025-11-14 23:25:20",0.40613,1,alinatorres
5586,14554368,gmwaphs,"2025-11-16 05:15:04",0.40613,1,gmwaphs
5587,14756615,Nikojamesnow2,"2025-11-16 10:56:25",0.40613,1,nikojamesnow2
5588,14757219,"Manushi Pathirana","2025-11-16 11:56:45",0.40613,1,manushipathirana
5589,12226723,"Mitali Saini","2025-11-16 16:20:19",0.40613,1,mitalisaini
5590,14759995,小林昊起,"2025-11-16 17:06:57",0.40613,1,koukoukukou
5591,14766957,"SUFIYAN Malgimani","2025-11-17 13:06:13",0.40613,1,sufiyanmalgimani
5592,14760547,"Aryan Sen","2025-11-17 14:50:04",0.40613,1,aryansen1212
5593,14696022,"Disha2708 patel","2025-11-18 07:00:18",0.40613,1,disha2708patel
5594,14788960,曹宏程,"2025-11-19 08:41:55",0.40613,1,hongchengcao
5595,14791031,xiaochengkai,"2025-11-19 13:56:01",0.40613,1,xiaochengkai4445
5596,14786055,"Shin Tigerjet","2025-11-20 03:53:28",0.40613,1,shintigerjet
5597,14796355,"DO HANSE","2025-11-20 08:46:43",0.40613,1,dohanse
5598,14802954,"Wendy Abigail","2025-11-21 02:40:18",0.40613,1,wendyabigail
5599,14678563,papurica,"2025-11-22 07:43:20",0.40613,1,sudo0613
5600,14604044,AmelieAnnnnn,"2025-11-24 07:31:14",0.40613,1,amelieannnnn
5601,14675362,无敌暴龙兽,"2025-11-24 16:36:54",0.40613,1,jhonyhz
5602,14696514,"Pragun Sharma","2025-11-27 05:26:38",0.40613,1,"mansisingh2072,pragunsharma22,priyanshu2312,thepkp9549"
5603,14742707,"Алтынай Масимбай","2025-11-29 08:44:58",0.40613,1,altynai6n1
5604,14851891,"Natasha Saini","2025-11-29 18:36:01",0.40613,1,natashasaini
5605,14863278,"Kirsika Roos-Nessler","2025-11-29 21:05:36",0.40613,1,kirsikaroosnessler
5606,14867545,prajrb6,"2025-11-30 15:07:50",0.40613,1,prajrb6
5607,14874485,"Jessica Brjuhhov","2025-12-03 11:43:26",0.40613,2,jessicabrjuhhov
5608,14797723,koki_am,"2025-12-02 13:15:54",0.40613,2,kokiam
5609,14886671,"CHEN,HSUAN-JUNG","2025-12-03 06:22:49",0.40613,1,chenhsuanjung
5610,14890474,"MARIA ISADORA SANTOS DAS DORES","2025-12-03 18:08:28",0.40613,1,mariaisadev
5611,14889489,"tragic bomb","2025-12-04 02:49:07",0.40613,1,tragicbomb
5612,14895304,"Ruilin Shi","2025-12-04 09:27:44",0.40613,1,ruilinshi20060105
5613,14898921,"Omar David Carrera Tello","2025-12-04 20:45:22",0.40613,1,odct2601
5614,14901464,"Sun Haokai","2025-12-05 10:17:45",0.40613,1,gaoshuqwq
5615,14929975,datoucunba,"2025-12-08 14:34:38",0.40613,1,datoucunba
5616,14937493,"Yuxiang Ding111","2025-12-09 14:27:22",0.40613,1,yuxiangding111
5617,14955848,咸鱼不闲笔,"2025-12-12 08:54:01",0.40613,1,fisharies
5618,14961382,lemon0522,"2025-12-13 03:36:25",0.40613,1,lemon0522
5619,14318634,"j2157 ton-618","2025-12-14 11:39:45",0.40613,1,j2157ton618
5620,14969827,fengluoxue,"2025-12-15 04:10:26",0.40613,1,fengluoxue
5621,14975542,touzii,"2025-12-16 03:46:18",0.40613,1,touzii
5622,14975568,luckyclare,"2025-12-16 04:16:18",0.40613,1,luckyclare
5623,14975839,Psyche,"2025-12-16 04:18:04",0.40613,1,psyche7777777
5624,14975835,xiettt,"2025-12-16 04:32:51",0.40613,1,xiettt
5625,14975842,doyira,"2025-12-16 04:33:40",0.40613,1,doyira
5626,14977176,"Arsenii  Boldyrev","2025-12-16 09:32:12",0.40613,2,arseniiboldyrev
5627,14992372,H4RDust,"2025-12-18 16:38:26",0.40613,1,h4rdust
5628,14994679,是津文章,"2025-12-19 03:10:39",0.40613,1,hhhfumiaki
5629,14994892,"Ritobroto Sinha","2025-12-19 05:49:23",0.40613,1,ritobrotosinha
5630,14988270,LiYaaaaao,"2025-12-19 07:39:55",0.40613,2,liyaaaaao
5631,14996607,FisherArises,"2025-12-19 08:44:01",0.40613,1,fisherarises
5632,15000173,"xiao qin6","2025-12-20 04:28:00",0.40613,1,xiaoqin6
5633,14975807,llopp00,"2025-12-16 04:18:37",0.40613,1,llopp00
5634,14634415,"kaizhi fan","2025-10-31 00:10:37",0.40628,1,kaizhifan
5635,14666491,"Ethan Doo","2025-11-05 18:53:14",0.40649,1,ethandoo
